Joueur,Adversaire,Nombre de rencontres,Nombre de victoires,% Victoire,Nombre de rencontres (hard),Nombre de victoires (hard),% Victoire (hard),Nombre de rencontres (clay),Nombre de victoires (clay),% Victoire (clay),Nombre de rencontres (grass),Nombre de victoires (grass),% Victoire (grass),Nombre de rencontres (various),Nombre de victoires (various),% Victoire (various),player_key,Rang,player_bday,Nombre titres total,Victoire totale,Victoire Hard,Victoire Clay,Victoire Grass,Age,% victoire général,% victoire hard,% victoire clay,% victoire grass,matches_won_top100,% victoire contre top 100
F. Tiafoe,G. Brouwer,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,16.0,20.01.1998,10.0,373.0,243.0,100.0,29.0,26.0,51.42857142857142,45.45454545454545,54.166666666666664,0.0,0.0,0.0
F. Tiafoe,A. Tabilo,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,16.0,20.01.1998,10.0,373.0,243.0,100.0,29.0,26.0,51.42857142857142,45.45454545454545,54.166666666666664,0.0,0.0,0.0
F. Tiafoe,J. Kubler,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,16.0,20.01.1998,10.0,373.0,243.0,100.0,29.0,26.0,51.42857142857142,45.45454545454545,54.166666666666664,0.0,0.0,0.0
F. Tiafoe,J. Thompson,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,16.0,20.01.1998,10.0,373.0,243.0,100.0,29.0,26.0,51.42857142857142,45.45454545454545,54.166666666666664,0.0,0.0,0.0
F. Tiafoe,S. Johnson,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,16.0,20.01.1998,10.0,373.0,243.0,100.0,29.0,26.0,51.42857142857142,45.45454545454545,54.166666666666664,0.0,0.0,0.0
F. Tiafoe,D. Medvedev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,16.0,20.01.1998,10.0,373.0,243.0,100.0,29.0,26.0,51.42857142857142,45.45454545454545,54.166666666666664,0.0,0.0,0.0
L. Tu,P. Kotov,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1883.0,199.0,27.05.1996,14.0,179.0,151.0,21.0,7.0,28.0,66.66666666666666,0.0,66.66666666666666,0.0,0.0,0.0
L. Tu,A. Rinderknech,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.0,199.0,27.05.1996,14.0,179.0,151.0,21.0,7.0,28.0,66.66666666666666,0.0,66.66666666666666,0.0,0.0,0.0
N. Borges,S. Wawrinka,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,46.0,19.02.1997,22.0,295.0,117.0,167.0,7.0,27.0,61.111111111111114,0.0,61.111111111111114,0.0,0.0,0.0
N. Borges,D. Medvedev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,46.0,19.02.1997,22.0,295.0,117.0,167.0,7.0,27.0,61.111111111111114,0.0,61.111111111111114,0.0,0.0,0.0
N. Borges,D. Schwartzman,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,46.0,19.02.1997,22.0,295.0,117.0,167.0,7.0,27.0,61.111111111111114,0.0,61.111111111111114,0.0,0.0,0.0
N. Borges,M. Giron,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,46.0,19.02.1997,22.0,295.0,117.0,167.0,7.0,27.0,61.111111111111114,0.0,61.111111111111114,0.0,0.0,0.0
N. Borges,S. Tsitsipas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,46.0,19.02.1997,22.0,295.0,117.0,167.0,7.0,27.0,61.111111111111114,0.0,61.111111111111114,0.0,0.0,0.0
H. Dart,D. Semenistaja,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.0,92.0,28.07.1996,4.0,265.0,173.0,31.0,57.0,27.0,42.857142857142854,47.368421052631575,0.0,0.0,0.0,0.0
H. Dart,C. Dolehide,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.0,92.0,28.07.1996,4.0,265.0,173.0,31.0,57.0,27.0,42.857142857142854,47.368421052631575,0.0,0.0,0.0,0.0
O. Otte,B. Paire,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1100.0,76.0,16.07.1993,11.0,340.0,176.0,142.0,22.0,30.0,53.84615384615385,53.84615384615385,0.0,0.0,0.0,0.0
O. Otte,D. Altmaier,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,76.0,16.07.1993,11.0,340.0,176.0,142.0,22.0,30.0,53.84615384615385,53.84615384615385,0.0,0.0,0.0,0.0
Y. Watanuki,D. Yevseyev,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1097.0,99.0,12.04.1998,4.0,189.0,158.0,16.0,12.0,26.0,43.63636363636363,41.86046511627907,50.0,0.0,206.0,108.994708994709
Y. Watanuki,A. Rinderknech,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,99.0,12.04.1998,4.0,189.0,158.0,16.0,12.0,26.0,43.63636363636363,41.86046511627907,50.0,0.0,206.0,108.994708994709
I. Gakhov,M. Neuchrist,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,180.0,04.11.1996,11.0,341.0,52.0,289.0,0.0,27.0,25.0,33.33333333333333,0.0,0.0,0.0,0.0
J. M. Cerundolo,P. Andujar,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,90.0,15.11.2001,9.0,179.0,13.0,165.0,1.0,22.0,35.714285714285715,0.0,35.714285714285715,0.0,0.0,0.0
J. M. Cerundolo,D. Schwartzman,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,90.0,15.11.2001,9.0,179.0,13.0,165.0,1.0,22.0,35.714285714285715,0.0,35.714285714285715,0.0,0.0,0.0
J. M. Cerundolo,F. Bagnis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,90.0,15.11.2001,9.0,179.0,13.0,165.0,1.0,22.0,35.714285714285715,0.0,35.714285714285715,0.0,0.0,0.0
J. M. Cerundolo,A. Davidovich Fokina,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,90.0,15.11.2001,9.0,179.0,13.0,165.0,1.0,22.0,35.714285714285715,0.0,35.714285714285715,0.0,0.0,0.0
M. Purcell,M. Arnaldi,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,0.0,03.04.1998,39.0,449.0,358.0,61.0,47.0,26.0,0.0,0.0,0.0,0.0,99.0,22.048997772828507
M. Purcell,C. Ilkel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,0.0,03.04.1998,39.0,449.0,358.0,61.0,47.0,26.0,0.0,0.0,0.0,0.0,99.0,22.048997772828507
O. Krutykh,N. Mejia,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1177.0,185.0,10.03.2000,8.0,208.0,63.0,141.0,1.0,24.0,60.0,0.0,60.0,0.0,0.0,0.0
F. Auger-Aliassime,B. Van De Zandschulp,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,J-L. Struff,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,G. Barrere,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,J. Kubler,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,J. Lehecka,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,M. Berrettini,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,C. Ruud,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,C. Alcaraz,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,A. Rublev,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,D. Medvedev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,M. Fucsovics,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,M. McDonald,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
F. Auger-Aliassime,A. De Minaur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,0.0,08.08.2000,16.0,354.0,198.0,117.0,37.0,23.0,53.84615384615385,58.333333333333336,46.666666666666664,0.0,0.0,0.0
N. Bains,T. Babos,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.0,101.0,17.12.1997,8.0,167.0,122.0,24.0,21.0,26.0,52.38095238095239,0.0,55.00000000000001,0.0,0.0,0.0
J. Chardy,C. Alcaraz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2850.0,29.0,12.02.1987,11.0,561.0,303.0,208.0,50.0,37.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0
J. Chardy,D. Evans,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,29.0,12.02.1987,11.0,561.0,303.0,208.0,50.0,37.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0
G. Olmos,Ar. Rodionova,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3444.0,8.0,04.03.1993,7.0,204.0,129.0,44.0,17.0,31.0,47.72727272727273,51.724137931034484,22.22222222222222,66.66666666666666,0.0,0.0
D. Svrcina,O. Jasika,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,164.0,02.10.2002,6.0,178.0,77.0,95.0,6.0,21.0,72.72727272727273,0.0,72.72727272727273,0.0,318.0,178.65168539325842
L. Fruhvirtova,L. Miyazaki,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,79.0,01.05.2005,6.0,135.0,94.0,25.0,16.0,19.0,48.888888888888886,56.00000000000001,40.0,0.0,0.0,0.0
L. Fruhvirtova,A. Rus,2.0,1.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,79.0,01.05.2005,6.0,135.0,94.0,25.0,16.0,19.0,48.888888888888886,56.00000000000001,40.0,0.0,0.0,0.0
L. Fruhvirtova,J. Ostapenko,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,79.0,01.05.2005,6.0,135.0,94.0,25.0,16.0,19.0,48.888888888888886,56.00000000000001,40.0,0.0,0.0,0.0
L. Fruhvirtova,L. Stefanini,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,79.0,01.05.2005,6.0,135.0,94.0,25.0,16.0,19.0,48.888888888888886,56.00000000000001,40.0,0.0,0.0,0.0
L. Fruhvirtova,T. Maria,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,79.0,01.05.2005,6.0,135.0,94.0,25.0,16.0,19.0,48.888888888888886,56.00000000000001,40.0,0.0,0.0,0.0
Y. Yuan,A. Blinkova,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,38.0,25.09.1998,7.0,167.0,115.0,38.0,7.0,25.0,33.33333333333333,33.33333333333333,0.0,0.0,67.0,40.119760479041915
Y. Yuan,Xiy. Wang,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,38.0,25.09.1998,7.0,167.0,115.0,38.0,7.0,25.0,33.33333333333333,33.33333333333333,0.0,0.0,67.0,40.119760479041915
Y. Yuan,N. Podoroska,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,38.0,25.09.1998,7.0,167.0,115.0,38.0,7.0,25.0,33.33333333333333,33.33333333333333,0.0,0.0,67.0,40.119760479041915
Y. Yuan,C. Gauff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,38.0,25.09.1998,7.0,167.0,115.0,38.0,7.0,25.0,33.33333333333333,33.33333333333333,0.0,0.0,67.0,40.119760479041915
H. Sakatsume,K. Juvan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,181.0,03.08.2001,4.0,136.0,116.0,17.0,1.0,22.0,36.36363636363637,0.0,42.10526315789473,0.0,0.0,0.0
H. Dellien,P. Cachin,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,75.0,16.06.1993,17.0,389.0,17.0,369.0,1.0,31.0,50.0,50.0,0.0,0.0,0.0,0.0
H. Dellien,M. Martineau,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,75.0,16.06.1993,17.0,389.0,17.0,369.0,1.0,31.0,50.0,50.0,0.0,0.0,0.0,0.0
H. Dellien,C. Norrie,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,75.0,16.06.1993,17.0,389.0,17.0,369.0,1.0,31.0,50.0,50.0,0.0,0.0,0.0,0.0
H. Dellien,J.J. Wolf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,75.0,16.06.1993,17.0,389.0,17.0,369.0,1.0,31.0,50.0,50.0,0.0,0.0,0.0,0.0
A. Bublik,B. Coric,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
A. Bublik,J. Sinner,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
A. Bublik,B. Shelton,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
A. Bublik,D. Goffin,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
A. Bublik,A. Rublev,2.0,1.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
A. Bublik,G. Monfils,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
A. Bublik,S. Nagal,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,0.0,17.06.1997,13.0,320.0,229.0,45.0,45.0,27.0,63.63636363636363,63.63636363636363,0.0,0.0,347.0,108.43750000000001
I. Begu,L. Samsonova,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,23.0,26.08.1990,18.0,514.0,245.0,236.0,33.0,33.0,0.0,0.0,0.0,0.0,59.0,11.478599221789883
I. Begu,E. Mertens,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,23.0,26.08.1990,18.0,514.0,245.0,236.0,33.0,33.0,0.0,0.0,0.0,0.0,59.0,11.478599221789883
I. Begu,M. Sakkari,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,23.0,26.08.1990,18.0,514.0,245.0,236.0,33.0,33.0,0.0,0.0,0.0,0.0,59.0,11.478599221789883
I. Begu,A. Sabalenka,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,23.0,26.08.1990,18.0,514.0,245.0,236.0,33.0,33.0,0.0,0.0,0.0,0.0,59.0,11.478599221789883
E. Navarro,E. Andreeva,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,R. Marino,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,K. Volynets,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,M. Sakkari,2.0,1.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,K. Siniakova,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,J. Pegula,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,C. Gauff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
E. Navarro,A. Sabalenka,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,24.0,18.05.2001,10.0,190.0,68.0,107.0,13.0,23.0,70.2127659574468,71.11111111111111,50.0,0.0,0.0,0.0
L. Neumayer,H. Medjedovic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,235.0,06.09.2002,7.0,168.0,27.0,141.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
P. Kudermetova,M. Andreeva,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9259.0,168.0,04.06.2003,9.0,197.0,124.0,59.0,14.0,21.0,50.0,47.05882352941176,33.33333333333333,70.0,0.0,0.0
C. Alves,D. Yastremska,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,132.0,23.04.1996,14.0,250.0,61.0,185.0,0.0,28.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
R. Peterson,S. Zhang,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.0,44.0,06.08.1995,7.0,290.0,196.0,81.0,10.0,28.0,0.0,0.0,0.0,0.0,50.0,17.24137931034483
H. Grenier,M. Marterer,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,141.0,23.03.1996,6.0,213.0,172.0,35.0,6.0,28.0,70.2127659574468,74.35897435897436,50.0,0.0,0.0,0.0
H. Grenier,D. Kuzmanov,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,141.0,23.03.1996,6.0,213.0,172.0,35.0,6.0,28.0,70.2127659574468,74.35897435897436,50.0,0.0,0.0,0.0
F. Jones,T. Maria,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.0,151.0,19.09.2000,2.0,103.0,24.0,77.0,2.0,23.0,47.72727272727273,48.717948717948715,40.0,0.0,0.0,0.0
C. Eubanks,G. Barrere,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,34.0,05.05.1996,8.0,255.0,223.0,7.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Eubanks,A. Mannarino,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1059.0,34.0,05.05.1996,8.0,255.0,223.0,7.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Eubanks,L. Harris,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1059.0,34.0,05.05.1996,8.0,255.0,223.0,7.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Eubanks,J. Thompson,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,34.0,05.05.1996,8.0,255.0,223.0,7.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Eubanks,D. Medvedev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,34.0,05.05.1996,8.0,255.0,223.0,7.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Glinka,M. Samardzic,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,780.0,419.0,12.05.2000,3.0,129.0,124.0,2.0,0.0,24.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0
J. Munar,N. Jarry,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,58.0,05.05.1997,16.0,390.0,77.0,307.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
