player_key,player_name,player_country,player_bday,player_logo,season,type,rank,titles,matches_won,matches_lost,hard_won,hard_lost,clay_won,clay_lost,grass_won,grass_lost
1072,R. Peniston,United Kingdom,10.11.1995,https://api.api-tennis.com/logo-tennis/1072_r-peniston.jpg,2023,doubles,624,0,4,11,1,5,3,4,0,2
1072,R. Peniston,United Kingdom,10.11.1995,https://api.api-tennis.com/logo-tennis/1072_r-peniston.jpg,2024,doubles,829,0,3,3,3,3,,,,
1072,R. Peniston,United Kingdom,10.11.1995,https://api.api-tennis.com/logo-tennis/1072_r-peniston.jpg,2024,singles,228,0,4,9,3,6,0,1,1,2
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2022,doubles,780,0,3,6,3,4,0,2,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2021,doubles,450,0,7,7,6,6,1,1,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2020,doubles,730,0,0,2,0,2,,,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2019,doubles,670,0,2,3,2,3,,,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2018,doubles,,0,1,5,1,4,0,1,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2017,doubles,1601,0,0,1,0,1,,,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2016,doubles,615,0,0,1,,,0,1,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2022,singles,141,2,35,35,22,22,9,10,4,3
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2021,singles,150,2,43,28,34,20,9,8,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2020,singles,255,0,16,13,13,5,3,8,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2019,singles,268,0,20,21,20,18,0,3,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2018,singles,341,0,13,14,9,9,4,5,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2017,singles,411,0,11,10,11,10,,,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2016,singles,490,0,15,9,15,7,0,2,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2015,singles,649,0,0,3,0,3,,,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2014,singles,922,0,3,2,3,2,,,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2013,singles,1900,0,0,1,,,0,1,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2023,singles,175,2,27,33,19,19,7,10,1,4
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2023,doubles,923,0,3,2,2,1,,,1,1
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2024,doubles,,0,0,3,0,1,0,2,,
1073,H. Grenier,France,23.03.1996,https://api.api-tennis.com/logo-tennis/1073_h-grenier.jpg,2024,singles,180,0,14,16,12,9,2,7,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2022,doubles,411,0,2,7,1,2,1,5,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2021,doubles,160,0,5,6,3,2,1,3,1,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2020,doubles,230,0,3,5,0,1,3,4,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2019,doubles,543,0,4,10,,,4,9,0,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2018,doubles,340,0,6,8,,,6,8,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2017,doubles,630,0,4,6,2,1,2,5,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2016,doubles,611,0,4,7,0,2,4,5,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2015,doubles,814,0,2,4,,,2,4,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2014,doubles,913,0,0,3,,,0,3,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2013,doubles,452,0,8,5,1,1,7,4,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2012,doubles,1137,0,1,6,0,1,1,5,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2011,doubles,1317,0,0,2,0,1,0,1,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2022,singles,71,2,43,33,12,13,28,16,3,2
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2021,singles,89,1,33,28,8,9,25,18,0,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2020,singles,84,1,25,17,7,8,18,9,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2019,singles,89,3,49,30,6,7,40,21,3,2
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2018,singles,120,0,35,36,6,6,29,29,0,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2017,singles,124,0,30,36,7,15,22,20,1,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2016,singles,82,1,48,26,4,7,44,18,0,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2015,singles,463,0,10,14,,,10,14,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2014,singles,470,0,3,9,,,3,9,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2013,singles,276,0,16,15,3,3,13,12,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2012,singles,439,0,13,17,2,3,11,14,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2011,singles,699,0,0,5,0,1,0,4,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2023,singles,122,1,34,30,3,7,29,22,0,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2023,doubles,,0,2,3,0,1,2,1,0,1
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2024,singles,84,0,23,10,0,1,21,9,,
1074,T. Monteiro,Brazil,31.05.1994,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2024,doubles,,0,0,1,,,0,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2022,doubles,813,0,2,5,,,2,5,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2021,doubles,1205,0,1,1,,,1,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2020,doubles,828,0,1,3,0,2,1,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2019,doubles,1206,0,3,3,1,0,2,3,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2018,doubles,595,0,1,6,0,3,1,3,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2017,doubles,660,0,4,5,4,4,0,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2016,doubles,1021,0,0,2,0,1,0,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2015,doubles,892,0,2,2,2,2,,,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2022,singles,502,0,19,19,2,2,16,17,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2021,singles,222,0,22,26,0,4,22,22,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2020,singles,136,0,9,14,4,9,5,5,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2019,singles,130,1,47,23,10,6,37,17,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2018,singles,340,0,10,23,4,10,6,12,0,1
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2017,singles,223,2,14,6,6,4,8,2,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2016,singles,356,0,6,7,2,3,4,4,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2015,singles,421,0,2,5,2,5,,,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2014,singles,1569,0,0,1,0,1,,,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2013,singles,1674,0,1,1,,,1,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2023,singles,138,2,46,29,11,11,32,17,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2023,doubles,603,0,4,6,1,1,3,5,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2024,doubles,710,0,0,2,0,1,0,1,,
1077,S. Nagal,India,16.08.1997,https://api.api-tennis.com/logo-tennis/1077_s-nagal.jpg,2024,singles,77,2,24,13,15,8,9,5,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2022,doubles,615,0,3,6,2,4,1,2,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2021,doubles,683,0,2,4,1,3,1,1,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2020,doubles,,0,0,4,0,1,0,3,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2019,doubles,716,0,1,8,1,4,0,2,0,2
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2018,doubles,148,0,5,20,3,13,2,5,0,2
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2017,doubles,368,0,3,7,3,5,0,2,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2016,doubles,380,0,8,6,3,2,5,4,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2015,doubles,330,0,9,15,1,2,8,12,0,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2014,doubles,410,0,10,16,1,5,9,10,0,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2013,doubles,672,0,2,8,2,2,0,6,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2012,doubles,569,1,9,6,8,2,1,4,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2011,doubles,355,1,11,4,7,1,4,3,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2022,singles,186,0,34,28,15,16,18,12,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2021,singles,158,0,34,32,14,12,16,16,3,3
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2020,singles,119,0,16,14,10,11,6,3,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2019,singles,93,0,36,32,28,23,6,7,2,2
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2018,singles,47,1,25,31,15,20,5,9,5,2
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2017,singles,30,3,48,28,33,16,14,11,1,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2016,singles,77,0,36,31,15,18,19,11,2,2
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2015,singles,82,3,42,27,11,9,31,17,0,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2014,singles,109,3,42,29,16,17,26,11,0,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2013,singles,187,2,34,20,15,9,19,11,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2012,singles,242,2,29,25,15,7,13,17,1,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2011,singles,339,1,12,6,6,3,6,3,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2023,doubles,1370,0,1,6,0,1,1,4,,
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2023,singles,154,1,41,34,23,13,18,17,0,1
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2024,singles,111,3,27,14,9,9,17,5,0,0
1079,D. Dzumhur,Bosnia and Herzegovina,20.05.1992,https://api.api-tennis.com/logo-tennis/1079_d-dzumhur.jpg,2024,doubles,1064,0,2,3,0,1,1,2,0,0
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2022,doubles,208,2,16,9,2,1,14,8,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2021,doubles,229,1,17,11,4,2,13,9,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2020,doubles,382,0,3,5,,,3,5,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2019,doubles,347,0,9,12,2,3,7,9,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2018,doubles,479,0,3,7,0,1,3,6,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2017,doubles,241,0,9,9,1,2,8,7,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2016,doubles,481,0,5,6,3,2,2,4,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2015,doubles,188,1,21,17,1,1,20,16,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2014,doubles,271,0,18,15,1,0,17,15,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2013,doubles,188,0,21,21,3,1,18,20,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2012,doubles,190,1,18,14,5,1,13,13,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2011,doubles,279,0,0,1,,,0,1,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2022,singles,182,0,34,31,3,6,29,24,2,1
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2021,singles,189,0,23,32,4,6,19,25,0,1
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2020,singles,214,0,16,16,2,3,14,13,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2019,singles,265,1,25,28,9,10,16,18,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2018,singles,331,0,9,22,0,4,9,17,0,1
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2017,singles,144,0,24,32,4,7,20,24,0,1
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2016,singles,83,2,40,27,10,8,28,17,2,2
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2015,singles,173,0,31,30,0,2,31,27,0,1
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2014,singles,275,0,22,25,1,1,21,24,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2013,singles,191,0,30,28,0,3,30,24,0,1
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2012,singles,280,3,35,15,2,2,33,13,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2011,singles,527,0,2,6,,,2,6,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2023,doubles,323,1,8,13,0,1,8,12,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2023,singles,281,0,29,34,2,6,27,28,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2024,doubles,202,1,9,7,,,9,7,,
1081,R. Olivo,Argentina,15.03.1992,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,2024,singles,305,0,12,16,,,12,16,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2022,doubles,285,1,11,12,3,4,8,8,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2021,doubles,298,1,9,14,2,4,7,10,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2020,doubles,372,0,3,5,0,1,3,4,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2019,doubles,364,0,1,7,0,1,1,6,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2018,doubles,,0,0,2,,,0,2,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2017,doubles,485,0,2,1,,,2,1,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2022,singles,140,1,39,28,8,9,30,17,1,1
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2021,singles,198,0,36,26,4,5,32,21,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2020,singles,294,0,19,13,6,4,13,9,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2019,singles,352,0,8,11,0,2,8,9,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2017,singles,569,0,0,1,,,0,1,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2023,doubles,460,0,6,11,0,2,6,9,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2023,singles,132,2,35,28,1,5,34,22,0,1
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2024,singles,127,0,15,14,10,8,4,6,,
1083,V. Kopriva,Czech Republic,15.06.1997,https://api.api-tennis.com/logo-tennis/1083_v-kopriva.jpg,2024,doubles,471,0,1,2,0,1,1,1,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2021,doubles,589,0,5,9,1,1,4,7,0,1
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2020,doubles,545,0,0,3,,,0,3,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2019,doubles,397,0,4,5,,,4,5,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2018,doubles,,0,4,6,1,2,3,4,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2017,doubles,1147,0,3,3,3,1,0,1,0,1
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2022,singles,417,0,21,27,3,5,18,21,0,1
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2021,singles,131,0,26,33,7,8,18,23,1,2
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2020,singles,116,1,10,12,0,2,10,10,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2019,singles,211,1,32,23,6,6,26,17,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2018,singles,449,1,14,9,7,1,7,8,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2017,singles,614,0,4,5,0,1,4,3,0,1
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2016,singles,,0,0,2,0,1,0,1,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2022,doubles,453,0,6,9,,,6,9,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2023,doubles,270,1,14,4,1,0,13,4,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2023,singles,79,4,61,23,2,6,56,16,2,1
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2024,doubles,438,0,2,6,0,2,2,4,,
1086,T. Seyboth Wild,Brazil,10.03.2000,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,2024,singles,58,0,17,16,9,7,8,9,,
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2022,doubles,569,0,3,6,1,4,2,1,0,1
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2021,doubles,251,1,7,5,0,1,7,3,0,1
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2020,doubles,232,0,3,5,0,1,3,4,,
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2019,doubles,215,1,13,12,,,13,12,,
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2018,doubles,217,1,14,11,,,14,11,,
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2017,doubles,162,0,14,15,2,4,12,10,0,1
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2016,doubles,165,1,18,10,,,18,10,,
1089,F. Bagnis,Argentina,27.02.1990,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,2015,doubles,237,2,15,7,,,15,7,,
