event_key,score_first,score_second,score_set
11927227,4,6,2
11927227,1,6,3
11927228,2,6,1
11927228,2,6,2
11927229,3,6,1
11927229,4,6,2
11927230,6,2,1
11927230,6,3,2
11927231,6,3,1
11927231,4,1,2
11927232,6,2,1
11927232,6,4,2
11927240,6.2,7.7,1
11927240,3,6,2
11927366,7,5,1
11927366,6,4,2
11927437,3,6,1
11927437,4,6,2
11927438,3,6,1
11927438,6.6,7.8,2
11927439,6,1,1
11927439,7.7,6.3,2
11927440,3,6,1
11927440,2,6,2
11927441,4,6,1
11927441,3,6,2
11927241,0,6,1
11927241,1,6,2
11927242,6,4,1
11927242,6,4,2
11927243,6,2,1
11927243,3,6,2
11927243,6,4,3
11927244,7,5,1
11927244,6,3,2
11927245,3,6,1
11927245,6,1,2
11927245,5,7,3
11927246,5,7,1
11927246,5,7,2
11927247,7.10,6.8,1
11927247,6,2,2
11927248,3,6,1
11927248,6,3,2
11927248,6,2,3
11927249,6,3,1
11927249,6,2,2
11927252,3,6,1
11927252,1,6,2
11927253,4,6,1
11927253,4,6,2
11927283,5,7,1
11927283,1,6,2
11927284,6,4,1
11927284,6,4,2
11927399,3,6,1
11927399,2,6,2
11927403,5,7,1
11927403,3,6,2
11927407,6,3,1
11927407,3,6,2
11927407,5,7,3
11927455,4,6,1
11927455,3,6,2
11927464,6,2,1
11927464,6,3,2
11927465,6,4,1
11927465,6,4,2
11927466,5,7,1
11927466,5,7,2
11927467,6,3,1
11927467,6,3,2
11927490,7,5,1
11927490,7.8,6.6,2
11927504,6,1,1
11927504,1,6,2
11927504,6,2,3
11927254,6,1,1
11927254,6,3,2
11927255,6,2,1
11927255,7,5,2
11927258,3,6,1
11927258,6,3,2
11927258,6,4,3
11927261,6,2,1
11927261,6,0,2
11927876,6.5,7.7,1
11927876,5,7,2
11927400,7,5,1
11927400,6,4,2
11927404,4,6,1
11927404,7.10,6.8,2
11927404,6,1,3
11927405,3,6,1
11927405,1,6,2
11927406,6,2,1
11927406,4,6,2
11927406,4,6,3
11927408,3,6,1
11927408,1,6,2
11927446,6,2,1
11927446,6,4,2
11927449,4,6,1
11927449,7.7,6.5,2
11927449,6,4,3
11927450,3,6,1
11927450,6.3,7.7,2
11927451,6,4,1
11927451,4,6,2
11927451,6,4,3
11927494,0,0,1
11927495,1,6,1
11927495,6.5,7.7,2
11927496,6.2,7.7,1
11927496,5,7,2
11927506,6,2,1
11927506,3,6,2
11927506,6,3,3
11927507,4,6,1
11927507,3,6,2
11927256,7.7,6.3,1
11927256,6,4,2
11927257,6,1,1
11927257,7.11,6.9,2
11927259,4,6,1
11927259,4,6,2
11927260,4,6,1
11927260,4,6,2
11927527,6,1,1
11927527,6,4,2
11927582,6,4,1
11927582,6,1,2
11927878,3,6,1
11927878,3,6,2
11927627,6,2,1
11927627,3,6,2
11927627,4,6,3
11927908,6.3,7.7,1
11927908,7.10,6.8,2
11927908,1,6,3
11927909,6,3,1
11927909,6,4,2
11927397,1,1,1
11927398,6,2,1
11927398,6.1,7.7,2
11927398,3,6,3
11927401,0,6,1
11927401,4,6,2
11927402,6,1,1
11927402,1,6,2
11927402,7,5,3
11927444,4,6,1
11927444,5,7,2
11927445,4,6,1
11927445,3,6,2
11927447,3,6,1
11927447,6.2,7.7,2
11927448,6.2,7.7,1
11927448,2,6,2
11927452,7.7,6.5,1
11927452,7.12,6.10,2
11927726,4,6,1
11927726,5,7,2
11928002,6.6,7.8,1
11928002,7.7,6.3,2
11928002,6.4,7.7,3
11928003,4,6,1
11928003,7,5,2
11928003,7.7,6.2,3
11927505,6,1,1
11927505,4,6,2
11927505,2,6,3
11927528,1,6,1
11927528,0,6,2
11927529,4,6,1
11927529,3,6,2
11927796,6,2,1
11927796,6,1,2
11927813,4,6,1
11927813,1,6,2
11927814,1,6,1
11927814,1,6,2
11927824,2,6,1
11927824,6,4,2
11927824,3,6,3
11927844,6,4,1
11927844,6,2,2
11928366,2,6,1
11928366,4,6,2
11928125,6.1,7.7,1
11928125,3,6,2
11928126,3,6,1
11928126,3,6,2
11928127,3,6,1
11928127,6,4,2
11928127,4,6,3
11928128,7,5,1
11928128,6,3,2
11928129,6,2,1
11928129,7,5,2
11928130,6,3,1
11928130,6,0,2
11928146,6.5,7.7,1
11928146,3,6,2
11928147,1,6,1
11928147,0,6,2
11928163,6,1,1
11928163,6,2,2
11928167,3,6,1
11928167,0,6,2
11928423,3,6,1
11928423,2,6,2
11928255,0,3,1
11928304,6,4,1
11928304,6,4,2
11928307,4,6,1
11928307,6.6,7.8,2
11928584,4,6,1
11928584,6,1,2
11928584,2,6,3
11928367,6,4,1
11928367,6,4,2
11928420,6.1,7.7,1
11928420,3,6,2
11928422,6,0,1
11928422,6.1,7.7,2
11928422,5,7,3
11928426,6,3,1
11928426,6,4,2
11928467,6.12,7.14,1
11928467,2,6,2
11928512,6,4,1
11928512,1,6,2
11928512,6,3,3
11928513,3,6,1
11928513,6,4,2
11928513,6,4,3
11928573,1,6,1
11928573,6,3,2
11928573,2,6,3
11928594,6,2,1
11928594,3,6,2
11928594,3,6,3
11928597,6,4,1
11928597,7.7,6.4,2
11928601,5,7,1
11928601,6,4,2
11928601,6.2,7.7,3
11928625,3,6,1
11928625,3,6,2
11928626,6,1,1
11928626,7,5,2
11928627,6,1,1
11928627,4,6,2
11928627,2,6,3
11928628,3,6,1
11928628,4,6,2
11928629,6.4,7.7,1
11928629,4,6,2
11928630,7.7,6.3,1
11928630,6,1,2
11928631,6,4,1
11928631,6,1,2
11928632,6.4,7.7,1
11928632,3,6,2
11928659,6.12,7.14,1
11928659,4,6,2
11928677,7,5,1
11928677,6,0,2
11928686,6,3,1
11928686,4,6,2
11928686,6,1,3
11928687,6,1,1
11928687,5,7,2
11928687,7.7,6.2,3
11928688,0,0,1
11928689,3,6,1
11928689,7.7,6.3,2
11928689,3,6,3
11928690,6,2,1
11928690,7.7,6.4,2
11928691,4,6,1
11928691,7,5,2
11928691,0,6,3
11928692,7.12,6.10,1
11928692,7.8,6.6,2
11928693,1,6,1
11928693,6.4,7.7,2
11928728,6,4,1
11928728,6,2,2
11928829,6,3,1
11928829,6,2,2
11928868,3,6,1
11928868,1,6,2
11928869,4,6,1
11928869,2,6,2
11928909,6,4,1
11928909,6,4,2
11928910,6,4,1
11928910,6,4,2
11928935,6,2,1
11928935,6,1,2
11928696,4,6,1
11928696,4,6,2
11928697,6,3,1
11928697,0,6,2
11928697,7,5,3
11928698,6,4,1
11928698,2,6,2
11928698,6,4,3
11928699,4,6,1
11928699,6,4,2
11928699,2,6,3
11928700,4,1,1
11928701,6,2,1
11928701,6,1,2
11928702,6,3,1
11928702,1,1,2
11928703,4,6,1
11928703,3,6,2
11928743,6,3,1
11928743,7.7,6.4,2
11928747,6.5,7.7,1
11928747,4,6,2
11928749,6.5,7.7,1
11928749,6,2,2
11928749,6,1,3
11928750,7,5,1
11928750,3,6,2
11928750,4,6,3
11928776,4,6,1
11928776,6,1,2
11928776,6,4,3
11928939,7,5,1
11928939,3,6,2
11928939,6,0,3
11928941,5,7,1
11928941,6,3,2
11928941,7.7,6.2,3
11928946,4,6,1
11928946,1,6,2
11928963,1,6,1
11928963,6,3,2
11928963,6,3,3
11928964,6,4,1
11928964,2,6,2
11928964,6.4,7.7,3
11928965,2,6,1
11928965,6,1,2
11928965,0,6,3
11928752,7,5,1
11928752,2,0,2
11928753,7.7,6.5,1
11928753,6.4,7.7,2
11928753,7.8,6.6,3
11928754,0,6,1
11928754,2,6,2
11928755,6.3,7.7,1
11928755,5,7,2
11929011,2,6,1
11929011,6,3,2
11929011,7.7,6.5,3
11928762,6,4,1
11928762,6.5,7.7,2
11928762,3,6,3
11928763,7.7,6.4,1
11928763,2,6,2
11928763,4,6,3
11929032,1,6,1
11929032,6.1,7.7,2
11929140,2,6,1
11929140,3,6,2
11929141,2,6,1
11929141,6,3,2
11929141,1,6,3
11928916,6,4,1
11928916,4,6,2
11928916,6,3,3
11928917,6,2,1
11928917,6,1,2
11928918,6,0,1
11928918,6,4,2
11928919,7.9,6.7,1
11928919,4,6,2
11928919,6.4,7.7,3
11928920,6,2,1
11928920,5,7,2
11928920,6.5,7.7,3
11928921,4,6,1
11928921,6,3,2
11928921,6,1,3
11928922,0,0,1
11928942,0,0,1
11928944,6,4,1
11928944,6,1,2
11928945,0,0,1
11928947,6,3,1
11928947,6,2,2
11928948,7,5,1
11928948,7.7,6.3,2
11928756,3,6,1
11928756,6,4,2
11928756,1,6,3
11928757,6,3,1
11928757,7,5,2
11928758,4,6,1
11928758,6,3,2
11928758,7.9,6.7,3
11928759,6,4,1
11928759,3,6,2
11928759,3,6,3
11928760,4,6,1
11928760,7,5,2
11928760,1,6,3
11928761,0,0,1
11929020,6,4,1
11929020,3,6,2
11929020,7,5,3
11929021,2,6,1
11929021,4,6,2
11929022,4,6,1
11929022,6.2,7.7,2
11929033,6,3,1
11929033,5,7,2
11929033,6,2,3
11929038,3,6,1
11929038,6,3,2
11929038,7,5,3
11929039,6,4,1
11929039,6,4,2
11929050,6,3,1
11929050,2,6,2
11929050,4,6,3
11929051,6,2,1
11929051,3,6,2
11929051,2,6,3
11929354,6.4,7.7,1
11929354,7.7,6.5,2
11929354,1,6,3
11929139,1,6,1
11929139,0,6,2
11929658,3,6,1
11929658,7.7,6.5,2
11929658,2,6,3
11928923,2,6,1
11928923,2,6,2
11928924,6,4,1
11928924,6.5,7.7,2
11928924,6,3,3
11928925,3,6,1
11928925,4,6,2
11928926,4,6,1
11928926,6,3,2
11928926,6,0,3
11928927,3,6,1
11928927,6,3,2
11928927,3,6,3
11929187,7.10,6.8,1
11929187,7.7,6.2,2
11929189,6.4,7.7,1
11929189,7.8,6.6,2
11929189,6.5,7.7,3
11929446,4,6,1
11929446,4,6,2
11929447,7.7,6.5,1
11929447,6,4,2
11929448,6.6,7.8,1
11929448,7.7,6.5,2
11929448,6,4,3
11929449,2,6,1
11929449,4,6,2
11928943,6.3,7.7,1
11928943,5,7,2
11929294,7.7,6.4,1
11929294,6,2,2
11929052,4,6,1
11929052,6,4,2
11929052,0,6,3
11929053,6,3,1
11929053,5,7,2
11929053,6,4,3
11929054,2,6,1
11929054,3,6,2
11929580,6.7,7.9,1
11929580,0,1,2
11929581,3,6,1
11929581,6,3,2
11929581,6,3,3
11929582,3,6,1
11929582,3,6,2
11929369,6,1,1
11929369,6,3,2
11929881,6,4,1
11929881,4,1,2
11929882,4,6,1
11929882,3,4,2
11929383,3,6,1
11929383,0,6,2
11929384,7.7,6.1,1
11929384,3,6,2
11929384,6,3,3
11929657,6,3,1
11929657,6,1,2
11929659,6,4,1
11929659,4,6,2
11929659,2,6,3
11929929,6,2,1
11929929,6,3,2
11929930,6,3,1
11929930,6.8,7.10,2
11929930,3,6,3
11929756,3,6,1
11929756,6.6,7.8,2
11929761,4,6,1
11929761,7,5,2
11929761,1,6,3
11929765,6,3,1
11929765,3,6,2
11929765,6,3,3
11929768,6.5,7.7,1
11929768,2,6,2
11929771,6,4,1
11929771,7,5,2
11929772,4,6,1
11929772,4,6,2
11930113,6.4,7.7,1
11930113,7.7,6.5,2
11930113,6,5,3
11930170,5,7,1
11930170,3,6,2
11930203,4,6,1
11930203,4,6,2
11930218,6,0,1
11930218,7,5,2
11929759,6,2,1
11929759,7,5,2
11930040,6,3,1
11930040,6.5,7.7,2
11930040,6,2,3
11930073,6.5,7.7,1
11930073,6.3,7.7,2
11930075,2,6,1
11930075,2,6,2
11930077,1,6,1
11930077,6,3,2
11930077,6,3,3
11930084,6.2,7.7,1
11930084,6.0,7.7,2
11930085,6.7,7.9,1
11930085,6,4,2
11930085,6,4,3
11930239,3,6,1
11930239,6,2,2
11930239,0,4,3
11930244,3,6,1
11930244,6,3,2
11930244,6,4,3
11930304,6,4,1
11930304,6,3,2
11930323,6,4,1
11930323,4,6,2
11930323,5,7,3
11930462,6,3,1
11930462,0,6,2
11930462,4,6,3
11930315,4,6,1
11930315,2,6,2
11930339,6,4,1
11930339,6,4,2
11930655,3,6,1
11930655,3,6,2
11930529,4,6,1
11930529,4,6,2
11930531,4,6,1
11930531,3,6,2
11930533,6,1,1
11930533,6,1,2
11930534,1,6,1
11930534,5,7,2
11930537,0,0,1
11930538,6,4,1
11930538,7.9,6.7,2
11930539,2,6,1
11930539,4,6,2
11930540,6,4,1
11930540,6,3,2
11930542,6,2,1
11930542,6,2,2
11930545,6.5,7.7,1
11930545,3,6,2
11930546,3,6,1
11930546,2,6,2
11930548,6,1,1
11930548,6,3,2
11930549,2,6,1
11930549,6,2,2
11930549,6,0,3
11930550,2,6,1
11930550,3,6,2
11930656,6,2,1
11930656,2,6,2
11930656,6.4,7.7,3
11930657,4,6,1
11930657,6,1,2
11930657,6,2,3
11930658,6,1,1
11930658,6,1,2
11930745,4,6,1
11930745,6.4,7.7,2
11930746,6,4,1
11930746,6.6,7.8,2
11930746,6,3,3
11930747,3,6,1
11930747,2,6,2
11930528,3,6,1
11930528,6,4,2
11930528,6,4,3
11930530,7.7,6.5,1
11930530,3,6,2
11930530,3,6,3
11930532,1,6,1
11930532,3,6,2
11930535,7,5,1
11930535,1,6,2
11930535,3,6,3
11930536,7.8,6.6,1
11930536,6.10,7.12,2
11930536,4,6,3
11930541,6,3,1
11930541,6,1,2
11930543,6,4,1
11930543,6,0,2
11930544,6,4,1
11930544,6.12,7.14,2
11930544,3,6,3
11930547,6,1,1
11930547,6,2,2
11930551,3,6,1
11930551,1,6,2
11930909,6,2,1
11930909,6,4,2
11930910,6,2,1
11930910,7,5,2
11931280,6,3,1
11931280,6,2,2
11930776,6,1,1
11930776,6,3,2
11931558,6,3,1
11931558,6,2,2
11930805,3,6,1
11930805,6,4,2
11930805,3,6,3
11930809,6,4,1
11930809,6,1,2
11930810,3,6,1
11930810,6.3,7.7,2
11930813,6.7,7.9,1
11930813,6,4,2
11930813,6,1,3
11930814,6,3,1
11930814,7,5,2
11930818,0,0,1
11930821,1,6,1
11930821,6,3,2
11930821,6,2,3
11930824,6,3,1
11930824,1,6,2
11930824,7.7,6.3,3
11930826,6.6,7.8,1
11930826,6.3,7.7,2
11930830,0,6,1
11930830,6,4,2
11930830,6,2,3
11930831,6.4,7.7,1
11930831,7,5,2
11930831,4,6,3
11931276,3,6,1
11931276,6,2,2
11931276,6,4,3
11931277,6,3,1
11931277,6,4,2
11931278,6.4,7.7,1
11931278,6.6,7.8,2
11931281,6,4,1
11931281,6,3,2
11930808,6,2,1
11930808,3,6,2
11930808,6,0,3
11930817,7,5,1
11930817,6,2,2
11930820,6,1,1
11930820,6,2,2
11930823,6,1,1
11930823,5,7,2
11930823,6,2,3
11930825,7.7,6.1,1
11930825,6,4,2
11930828,6.3,7.7,1
11930828,6,4,2
11930828,2,6,3
11931654,6,3,1
11931654,6,3,2
11931764,6,4,1
11931764,6,1,2
11931769,3,6,1
11931769,2,6,2
11931275,6.5,7.7,1
11931275,5,7,2
11931282,1,6,1
11931282,6.1,7.7,2
11931283,6,2,1
11931283,6,1,2
11931284,6,2,1
11931284,6,3,2
11930807,4,6,1
11930807,4,6,2
11930811,7.7,6.5,1
11930811,6,2,2
11930812,4,6,1
11930812,6,2,2
11930812,6,3,3
11930815,6,4,1
11930815,3,6,2
11930815,5,7,3
11930816,7.7,6.2,1
11930816,3,6,2
11930816,5,7,3
11930819,6,2,1
11930819,6,3,2
11930822,0,0,1
11930827,1,6,1
11930827,4,6,2
11931596,3,6,1
11931596,0,6,2
11931598,2,6,1
11931598,1,3,2
11931599,6,4,1
11931599,6,4,2
11931643,1,6,1
11931643,2,6,2
11931645,7.7,6.3,1
11931645,6,1,2
11931906,7.7,6.2,1
11931906,6,2,2
11931907,5,7,1
11931907,2,6,2
11931908,3,6,1
11931908,6,3,2
11931908,3,6,3
11931919,6,4,1
11931919,2,6,2
11931919,7,5,3
11931766,6,1,1
11931766,6,2,2
11931768,6,4,1
11931768,6,4,2
11931770,6,3,1
11931770,6,3,2
11931279,6.8,7.10,1
11931279,4,6,2
11931798,4,6,1
11931798,6,3,2
11931798,6,4,3
11931803,6.3,7.7,1
11931803,6,2,2
11931803,7.11,6.9,3
11931804,1,6,1
11931804,5,7,2
11931820,6,4,1
11931820,6,1,2
11931831,6,3,1
11931831,6,4,2
11931836,5,7,1
11931836,3,6,2
11931837,4,6,1
11931837,4,6,2
11931838,0,0,1
11931595,3,6,1
11931595,3,6,2
11931597,6,3,1
11931597,3,6,2
11931597,4,6,3
11931642,7.7,6.5,1
11931642,0,6,2
11931642,1,6,3
11931644,3,6,1
11931644,7,5,2
11931644,6,4,3
11931931,6,4,1
11931931,7.7,6.4,2
11931932,6,2,1
11931932,6,3,2
11931938,2,6,1
11931938,3,6,2
11931939,5,7,1
11931939,0,6,2
11931940,4,6,1
11931940,4,6,2
11931941,2,6,1
11931941,2,6,2
11931945,3,6,1
11931945,4,6,2
11931946,3,6,1
11931946,3,6,2
11931765,6,2,1
11931765,5,7,2
11931765,6,3,3
11931767,6,0,1
11931767,6.5,7.7,2
11931767,6,2,3
11931797,4,6,1
11931797,2,6,2
11931812,6,2,1
11931812,6,2,2
11931933,7.7,6.5,1
11931933,3,6,2
11931933,7.7,6.5,3
11931934,7.9,6.7,1
11931934,6,3,2
11932063,6,2,1
11932063,6,2,2
11932067,2,6,1
11932067,6.5,7.7,2
11932079,6,4,1
11932079,6,4,2
11932080,6,2,1
11932080,6,4,2
11932085,7.7,6.5,1
11932085,6.5,7.7,2
11932085,3,6,3
11932170,3,6,1
11932170,3,6,2
11932188,6,2,1
11932188,6,4,2
11932201,5,7,1
11932201,6,2,2
11932201,6,3,3
11932023,3,6,1
11932023,3,6,2
11932070,4,6,1
11932070,6,3,2
11932070,3,6,3
11932084,6,4,1
11932084,5,7,2
11932084,6,3,3
11932214,6.4,7.7,1
11932214,1,6,2
11932470,3,6,1
11932470,7.7,6.3,2
11932470,6,4,3
11932592,4,6,1
11932592,3,6,2
11932618,6,4,1
11932618,6,4,2
11932567,6,2,1
11932567,6.2,7.7,2
11932567,3,6,3
11933080,3,6,1
11933080,1,6,2
11933090,3,6,1
11933090,3,6,2
11933395,6,2,1
11933395,1,6,2
11933395,6,3,3
11933496,7,5,1
11933496,6,4,2
11933553,3,6,1
11933553,0,6,2
11933554,1,6,1
11933554,7,5,2
11933554,6,4,3
11933717,6,1,1
11933717,3,6,2
11933717,2,6,3
11933611,3,6,1
11933611,1,6,2
11933612,0,0,1
11933721,6,1,1
11933721,6.3,7.7,2
11933721,2,6,3
11933995,6.5,7.7,1
11933995,1,6,2
11934243,6,4,1
11934243,6,4,2
11934053,6.3,7.7,1
11934053,2,6,2
11934054,2,6,1
11934054,6,3,2
11934054,2,6,3
11934055,6,2,1
11934055,6,2,2
11934056,6.5,7.7,1
11934056,6.5,7.7,2
11934057,6,3,1
11934057,7,5,2
11934058,6,4,1
11934058,4,1,2
11934059,6,2,1
11934059,7.7,6.5,2
11934060,6,2,1
11934060,1,6,2
11934060,4,6,3
11934061,6,4,1
11934061,6,2,2
11934062,6.5,7.7,1
11934062,7.7,6.3,2
11934062,6,4,3
11934063,4,6,1
11934063,7,5,2
11934063,2,1,3
11934064,3,6,1
11934064,4,6,2
11934065,6.4,7.7,1
11934065,2,6,2
11934066,2,6,1
11934066,7.7,6.4,2
11934066,6,4,3
11934067,4,6,1
11934067,7.7,6.2,2
11934067,7.7,6.5,3
11934068,0,0,1
11934069,6.7,7.9,1
11934069,4,6,2
11934070,6,1,1
11934070,7.7,6.2,2
11934071,6,4,1
11934071,6,2,2
11934072,6,4,1
11934072,7,5,2
11934073,6,3,1
11934073,7.7,6.4,2
11934074,6,4,1
11934074,6,4,2
11934075,7.7,6.3,1
11934075,6.7,7.9,2
11934075,2,6,3
11934076,3,6,1
11934076,6.6,7.8,2
11934244,7.7,6.2,1
11934244,6,2,2
11934245,6,3,1
11934245,6,4,2
11934246,3,6,1
11934246,6,1,2
11934246,4,6,3
11934351,6,3,1
11934351,2,6,2
11934351,3,6,3
11934352,7.7,6.5,1
11934352,6,2,2
11934353,5,7,1
11934353,6.6,7.8,2
11934354,2,6,1
11934354,6,4,2
11934354,6.3,7.7,3
11934355,6.6,7.8,1
11934355,5,7,2
11934356,1,1,1
11934434,6,3,1
11934434,3,6,2
11934434,6.1,7.7,3
11934179,3,6,1
11934179,6,1,2
11934179,7,5,3
11934443,4,6,1
11934443,6,4,2
11934443,4,6,3
11934329,7.7,6.2,1
11934329,7.7,6.3,2
11934841,6,1,1
11934841,1,6,2
11934841,4,6,3
11934330,3,6,1
11934330,7.7,6.3,2
11934330,4,6,3
11934842,6,2,1
11934842,6,4,2
11934331,6,3,1
11934331,6,2,2
11934843,2,6,1
11934843,2,6,2
11934844,6,4,1
11934844,7,5,2
11934335,5,7,1
11934335,6.3,7.7,2
11934336,6.5,7.7,1
11934336,6,4,2
11934336,6.5,7.7,3
11934337,3,6,1
11934337,5,7,2
11934340,6,4,1
11934340,6,2,2
11934342,4,6,1
11934342,6,3,2
11934342,6,4,3
11934345,2,6,1
11934345,1,6,2
11934348,0,0,1
11934332,3,6,1
11934332,4,6,2
11934845,7.7,6.5,1
11934845,6,2,2
11934334,6,4,1
11934334,1,6,2
11934334,4,6,3
11934339,6,3,1
11934339,1,6,2
11934339,7,5,3
11934341,6.3,7.7,1
11934341,3,6,2
11934343,6,3,1
11934343,6,4,2
11934344,6,2,1
11934344,6,2,2
11934346,4,6,1
11934346,6,4,2
11934346,4,6,3
11934347,6,1,1
11934347,3,6,2
11934347,4,6,3
11934349,6.2,7.7,1
11934349,3,6,2
11934866,6,2,1
11934866,7,5,2
11934867,7,5,1
11934867,6,4,2
11934868,7,5,1
11934868,7.7,6.3,2
11934869,3,6,1
11934869,2,6,2
11934870,3,6,1
11934870,6.4,7.7,2
11934872,6,4,1
11934872,3,6,2
11934872,6,3,3
11935041,6,4,1
11935041,6,3,2
11934333,7.7,6.4,1
11934333,6.4,7.7,2
11934333,5,7,3
11934338,6.5,7.7,1
11934338,4,6,2
11934871,6,2,1
11934871,6,4,2
11935149,4,6,1
11935149,4,6,2
11935243,7.7,6.5,1
11935243,6.7,7.9,2
11935243,6,4,3
11935244,6,3,1
11935244,6,2,2
11935042,7.7,6.5,1
11935042,1,6,2
11935042,6,1,3
11935145,4,6,1
11935145,2,6,2
11935146,7.7,6.5,1
11935146,4,6,2
11935146,7.7,6.2,3
11935147,7,5,1
11935147,6.4,7.7,2
11935147,6,2,3
11935148,7,5,1
11935148,7.7,6.5,2
11935150,6,2,1
11935150,6,4,2
11935151,3,6,1
11935151,4,6,2
11935446,4,6,1
11935446,7.7,6.2,2
11935446,3,6,3
11935205,7.7,6.0,1
11935205,6,3,2
11935206,6,4,1
11935206,1,2,2
11935207,6,3,1
11935207,6,4,2
11935208,3,6,1
11935208,5,7,2
11935222,4,6,1
11935222,1,6,2
11935291,3,6,1
11935291,3,6,2
11935333,7.7,6.2,1
11935333,6.2,7.7,2
11935333,6,1,3
11935334,2,6,1
11935334,4,6,2
11935335,6,2,1
11935335,6,4,2
11935625,6,3,1
11935625,7.9,6.7,2
11935626,6.5,7.7,1
11935626,6.5,7.7,2
11935627,7,5,1
11935627,5,7,2
11935627,1,6,3
11935629,5,7,1
11935629,7,5,2
11935629,7.7,6.5,3
11935412,6,3,1
11935412,6,2,2
11935413,6.5,7.7,1
11935413,7.7,6.5,2
11935413,6,2,3
11935414,6.3,7.7,1
11935414,6,3,2
11935414,6.7,7.9,3
11935415,3,6,1
11935415,7.7,6.1,2
11935415,6,4,3
11935416,6,1,1
11935416,6,1,2
11935440,6,2,1
11935440,6,1,2
11935441,6.2,7.7,1
11935441,6,3,2
11935441,6,4,3
11935442,3,6,1
11935442,4,6,2
11935443,4,6,1
11935443,4,6,2
11935444,6.3,7.7,1
11935444,6,1,2
11935444,6,2,3
11935445,7,5,1
11935445,6,1,2
11935763,5,7,1
11935763,3,6,2
11935764,7.7,6.3,1
11935764,6,4,2
11935587,6,3,1
11935587,4,6,2
11935587,3,6,3
11935628,6.1,7.7,1
11935628,7,5,2
11935628,6,3,3
11935655,6,3,1
11935655,6,4,2
11935671,5,7,1
11935671,1,6,2
11935674,6.5,7.7,1
11935674,7.7,6.5,2
11935674,3,6,3
11935687,7.7,6.4,1
11935687,6,3,2
11935688,1,6,1
11935688,7,5,2
11935688,6.5,7.7,3
11935748,6,4,1
11935748,7.7,6.5,2
11935765,6,1,1
11935765,6,0,2
11935809,6,3,1
11935809,6,3,2
11936080,3,6,1
11936080,6,3,2
11936080,7.7,6.3,3
11935830,4,6,1
11935830,3,6,2
11936093,6,3,1
11936093,6,3,2
11935845,6.5,7.7,1
11935845,0,6,2
11935846,6.3,7.7,1
11935846,3,6,2
11935689,6,2,1
11935689,6,4,2
11936331,4,6,1
11936331,2,6,2
11935918,4,6,1
11935918,6,0,2
11935918,1,6,3
11935919,6,1,1
11935919,6,4,2
11936326,2,6,1
11936326,6.7,7.9,2
11936393,6,3,1
11936393,7,5,2
11936379,2,6,1
11936379,4,6,2
11936647,1,6,1
11936647,2,6,2
11936792,6,4,1
11936792,6.4,7.7,2
11936792,6,4,3
11936848,6,4,1
11936848,6,4,2
11936849,6,3,1
11936849,6,0,2
11936850,3,6,1
11936850,6,2,2
11936850,4,6,3
11936851,5,7,1
11936851,3,6,2
11936852,0,0,1
11936853,1,6,1
11936853,0,6,2
11936854,6,3,1
11936854,6,2,2
11936855,5,7,1
11936855,1,6,2
11936906,0,6,1
11936906,6,3,2
11936906,6.4,7.7,3
11936907,6.4,7.7,1
11936907,6.6,7.8,2
11936908,7,5,1
11936908,1,6,2
11936908,6,2,3
11936909,6,2,1
11936909,6,2,2
11936910,4,6,1
11936910,4,6,2
11936911,3,6,1
11936911,6,3,2
11936911,6,4,3
11936913,6,2,1
11936913,6,0,2
11936941,4,6,1
11936941,2,6,2
11937024,6,4,1
11937024,3,6,2
11937024,2,6,3
11937025,6,3,1
11937025,6,3,2
11937026,1,6,1
11937026,3,6,2
11937027,6,3,1
11937027,3,6,2
11937027,6,4,3
11937028,4,6,1
11937028,6,4,2
11937028,6,1,3
11937029,7.9,6.7,1
11937029,6,4,2
11937030,3,6,1
11937030,4,6,2
11937031,3,6,1
11937031,7.11,6.9,2
11937031,2,6,3
11937032,0,0,1
11937103,6.4,7.7,1
11937103,6.5,7.7,2
11937104,4,1,1
11937147,6.3,7.7,1
11937147,3,6,2
11936912,6,4,1
11936912,6,4,2
11936919,3,6,1
11936919,1,6,2
11937190,6,3,1
11937190,4,6,2
11937190,6.3,7.7,3
11936943,4,6,1
11936943,7.7,6.3,2
11936943,1,6,3
11936980,2,6,1
11936980,6.2,7.7,2
11936981,3,6,1
11936981,4,6,2
11937022,3,6,1
11937022,6.7,7.9,2
11936920,1,6,1
11936920,4,6,2
11937197,6.6,7.8,1
11937197,6.5,7.7,2
11937198,3,6,1
11937198,6,3,2
11937198,6,2,3
11937207,6,0,1
11937207,6.6,7.8,2
11937207,3,6,3
11937208,7.7,6.5,1
11937208,0,6,2
11937208,7.7,6.4,3
11937209,2,6,1
11937209,7.10,6.8,2
11937209,6,3,3
11937232,6.5,7.7,1
11937232,3,6,2
11936991,6,1,1
11936991,7,5,2
11936995,1,6,1
11936995,7.7,6.3,2
11936995,4,6,3
11936998,7,5,1
11936998,6,3,2
11937000,6,3,1
11937000,6,2,2
11937004,6.3,7.7,1
11937004,2,6,2
11937407,6.4,7.7,1
11937407,6,1,2
11937407,6,4,3
11937408,6,4,1
11937408,3,6,2
11937408,6,3,3
11937409,2,6,1
11937409,0,2,2
11937410,6,4,1
11937410,6,4,2
11936921,3,6,1
11936921,7.7,6.3,2
11936921,6,2,3
11936922,7.15,6.13,1
11936922,6,4,2
11936924,7.7,6.4,1
