event_key,event_date,event_time,event_first_player,first_player_key,event_first_player_logo,event_second_player,second_player_key,event_second_player_logo,event_final_result,event_game_result,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live
3460271,2022-02-19,11:40,A. Petkovic,2824,https://api.api-tennis.com/logo-tennis/2824_a-petkovic.jpg,A. Bondar,505,https://api.api-tennis.com/logo-tennis/505_a-bondar.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
3460272,2022-02-19,11:55,A. Sasnovich,527,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,K. Flipkens,2905,https://api.api-tennis.com/logo-tennis/2905_k-flipkens.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - Final,2022,0
4555791,2022-02-19,16:10,M. Kecmanovic,2848,https://api.api-tennis.com/logo-tennis/2848_m-kecmanovic.jpg,F. Cerundolo,1104,https://api.api-tennis.com/logo-tennis/1104_f-cerundolo.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - Quarter-finals,2022,0
4555792,2022-02-19,16:15,P. Andujar,33998,,D. Schwartzman,67,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - Quarter-finals,2022,0
4555793,2022-02-19,18:45,F. Fognini,1091,https://api.api-tennis.com/logo-tennis/1091_f-fognini.jpg,F. Coria,433,https://api.api-tennis.com/logo-tennis/433_f-coria.jpg,2 - 0,-,First Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - Quarter-finals,2022,0
4555794,2022-02-19,20:05,M. Berrettini,2844,https://api.api-tennis.com/logo-tennis/2844_m-berrettini.jpg,C. Alcaraz,2382,https://api.api-tennis.com/logo-tennis/2382_c-alcaraz.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Rio de Janeiro,2125,Rio de Janeiro - Quarter-finals,2022,0
5614743,2022-02-19,08:05,A. Popyrin,1926,https://api.api-tennis.com/logo-tennis/1926_al-popyrin.jpg,A. Celikbilek,383,https://api.api-tennis.com/logo-tennis/383_a-celikbilek.jpg,2 - 0,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614744,2022-02-19,08:05,H. Habib,1949,,J. Vesely,2673,https://api.api-tennis.com/logo-tennis/2673_j-vesely.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614745,2022-02-19,08:05,C. Gomez-Herrera,3474,https://api.api-tennis.com/logo-tennis/3474_c-gomez-herrera.jpg,R. Berankis,1767,https://api.api-tennis.com/logo-tennis/1767_r-berankis.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614746,2022-02-19,08:25,P. Kotov,415,https://api.api-tennis.com/logo-tennis/415_p-kotov.jpg,E. Gerasimov,368,https://api.api-tennis.com/logo-tennis/368_e-gerasimov.jpg,2 - 0,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614747,2022-02-19,09:55,E. Ymer,1082,https://api.api-tennis.com/logo-tennis/1082_e-ymer.jpg,T. Daniel,2406,https://api.api-tennis.com/logo-tennis/2406_t-daniel.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614748,2022-02-19,10:05,A. Molcan,436,https://api.api-tennis.com/logo-tennis/436_a-molcan.jpg,M. Safwat,1320,https://api.api-tennis.com/logo-tennis/1320_m-safwat.jpg,2 - 0,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614749,2022-02-19,10:40,Y. Bhambri,1738,https://api.api-tennis.com/logo-tennis/1738_y-bhambri.jpg,J. Sousa,423,https://api.api-tennis.com/logo-tennis/423_j-sousa.jpg,2 - 1,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
5614750,2022-02-19,10:45,H. Laaksonen,1967,https://api.api-tennis.com/logo-tennis/1967_h-laaksonen.jpg,C. O&apos;Connell,421,https://api.api-tennis.com/logo-tennis/421_c-oaposconnell.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Dubai,1249,Dubai - Semi-finals,2022,0
4544428,2022-02-19,16:15,N. Basilashvili,424,https://api.api-tennis.com/logo-tennis/424_n-basilashvili.jpg,R. Bautista-Agut,2734,https://api.api-tennis.com/logo-tennis/2734_r-bautista-agut.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Doha,1805,Doha - Final,2022,0
3440571,2022-02-19,00:10,A. Mannarino,438,https://api.api-tennis.com/logo-tennis/438_a-mannarino.jpg,R. Opelka,422,https://api.api-tennis.com/logo-tennis/422_r-opelka.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - Quarter-finals,2022,0
3440572,2022-02-19,02:35,J. Millman,1768,https://api.api-tennis.com/logo-tennis/1768_j-millman.jpg,G. Dimitrov,2384,https://api.api-tennis.com/logo-tennis/2384_g-dimitrov.jpg,2 - 0,-,First Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - Quarter-finals,2022,0
3440573,2022-02-19,21:10,C. Norrie,1103,https://api.api-tennis.com/logo-tennis/1103_c-norrie.jpg,T. Paul,1894,https://api.api-tennis.com/logo-tennis/1894_t-paul.jpg,2 - 0,-,First Player,Finished,Atp Singles,Delray Beach,1251,Delray Beach - Semi-finals,2022,0
5669312,2022-02-19,16:05,B. I. Torres Fernandez,10322,,N. Kicker,1756,https://api.api-tennis.com/logo-tennis/1756_n-kicker.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669313,2022-02-19,16:10,D. A. Nunez,9687,,R. Olivo,1081,https://api.api-tennis.com/logo-tennis/1081_r-olivo.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669314,2022-02-19,16:10,F. Meligeni Alves,357,,A. Giannessi,365,https://api.api-tennis.com/logo-tennis/365_a-giannessi.jpg,2 - 0,-,First Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669315,2022-02-19,17:35,C. Ugo Carabelli,401,https://api.api-tennis.com/logo-tennis/401_c-ugo-carabelli.jpg,G. Lama,2412,https://api.api-tennis.com/logo-tennis/2412_g-lama.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669316,2022-02-19,18:05,J. I. Londero,380,https://api.api-tennis.com/logo-tennis/380_j-i-londero.jpg,A. Collarini,2189,https://api.api-tennis.com/logo-tennis/2189_a-collarini.jpg,2 - 0,-,First Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669317,2022-02-19,18:05,Z. Kolar,384,https://api.api-tennis.com/logo-tennis/384_z-kolar.jpg,H. Casanova,560,https://api.api-tennis.com/logo-tennis/560_h-casanova.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669318,2022-02-19,19:45,N. Milojevic,1745,https://api.api-tennis.com/logo-tennis/1745_n-milojevic.jpg,S. Rodriguez Taverna,361,https://api.api-tennis.com/logo-tennis/361_s-rodriguez-taverna.jpg,2 - 0,-,First Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
5669319,2022-02-19,20:15,M. Pucinelli de Almeida,1743,https://api.api-tennis.com/logo-tennis/1743_m-pucinelli-de-almeida.jpg,F. Mena,378,https://api.api-tennis.com/logo-tennis/378_f-mena.jpg,2 - 0,-,First Player,Finished,Atp Singles,Santiago,2824,Santiago - Semi-finals,2022,0
4701949,2022-02-19,15:10,B. Bonzi,1771,https://api.api-tennis.com/logo-tennis/1771_b-bonzi.jpg,A. Rublev,2847,https://api.api-tennis.com/logo-tennis/2847_a-rublev.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Marseille,1867,Marseille - Semi-finals,2022,0
4701950,2022-02-19,17:20,R. Safiullin,1057,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,F. Auger-Aliassime,2073,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Marseille,1867,Marseille - Semi-finals,2022,0
11776531,2022-02-20,18:05,D. Galfi,507,https://api.api-tennis.com/logo-tennis/507_d-galfi.jpg,C. Dolehide,482,https://api.api-tennis.com/logo-tennis/482_c-dolehide.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Final,2022,0
11776532,2022-02-20,18:05,L. Bronzetti,516,https://api.api-tennis.com/logo-tennis/516_l-bronzetti.jpg,S. Mendez,481,https://api.api-tennis.com/logo-tennis/481_s-mendez.jpg,2 - 1,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Final,2022,0
11776533,2022-02-20,20:10,H. Baptiste,490,https://api.api-tennis.com/logo-tennis/490_h-baptiste.jpg,V. Jimenez Kasintseva,1137,https://api.api-tennis.com/logo-tennis/1137_v-jimenez-kasintseva.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Final,2022,0
11776534,2022-02-20,20:45,V. Kuzmova,445,https://api.api-tennis.com/logo-tennis/445_v-kuzmova.jpg,F. Contreras Gomez,485,https://api.api-tennis.com/logo-tennis/485_f-contreras-gomez.jpg,2 - 1,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Final,2022,0
11776535,2022-02-20,21:35,B. Fruhvirtova,9532,,L. Kung,139,https://api.api-tennis.com/logo-tennis/139_l-kung.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Final,2022,0
11776536,2022-02-20,22:50,R. Masarova,1132,https://api.api-tennis.com/logo-tennis/1132_r-masarova.jpg,S. Hunter,1783,https://api.api-tennis.com/logo-tennis/1783_s-sanders.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - Final,2022,0
3460194,2022-02-20,12:10,S. Cirstea,1150,https://api.api-tennis.com/logo-tennis/1150_s-cirstea.jpg,M. Sherif,510,https://api.api-tennis.com/logo-tennis/510_m-sherif.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460195,2022-02-20,13:30,V. Zvonareva,2822,https://api.api-tennis.com/logo-tennis/2822_v-zvonareva.jpg,A. Van Uytvanck,2087,https://api.api-tennis.com/logo-tennis/2087_a-van-uytvanck.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460196,2022-02-20,13:40,M. Kostyuk,1828,https://api.api-tennis.com/logo-tennis/1828_m-kostyuk.jpg,A. Konjuh,1824,https://api.api-tennis.com/logo-tennis/1824_a-konjuh.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460197,2022-02-20,13:40,M. Brengle,2391,https://api.api-tennis.com/logo-tennis/2391_m-brengle.jpg,I. Oz,486,,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460198,2022-02-20,13:40,B. Bencic,2387,https://api.api-tennis.com/logo-tennis/2387_b-bencic.jpg,C. Tauson,3007,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460199,2022-02-20,15:45,S. Voegele,1804,https://api.api-tennis.com/logo-tennis/1804_s-voegele.jpg,K. Juvan,519,https://api.api-tennis.com/logo-tennis/519_k-juvan.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460200,2022-02-20,15:45,S. Kenin,2904,https://api.api-tennis.com/logo-tennis/2904_s-kenin.jpg,A. Li,2997,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460201,2022-02-20,15:55,J. Pegula,2171,https://api.api-tennis.com/logo-tennis/2171_j-pegula.jpg,K. Siniakova,3006,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460202,2022-02-20,17:15,S. Zhang,1825,https://api.api-tennis.com/logo-tennis/1825_s-zhang.jpg,A. Sasnovich,527,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460203,2022-02-20,17:25,Y. Putintseva,2177,https://api.api-tennis.com/logo-tennis/2177_y-putintseva.jpg,V. Azarenka,2174,https://api.api-tennis.com/logo-tennis/2174_v-azarenka.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460204,2022-02-20,17:50,A. Anisimova,2074,https://api.api-tennis.com/logo-tennis/2074_a-anisimova.jpg,B. Haddad Maia,1951,https://api.api-tennis.com/logo-tennis/1951_b-haddad-maia.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460205,2022-02-20,20:25,L. Samsonova,2815,https://api.api-tennis.com/logo-tennis/2815_l-samsonova.jpg,A. Cornet,2689,https://api.api-tennis.com/logo-tennis/2689_a-cornet.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
11776537,2022-02-21,21:05,A. Potapova,457,https://api.api-tennis.com/logo-tennis/457_a-potapova.jpg,L. Tsurenko,473,https://api.api-tennis.com/logo-tennis/473_l-tsurenko.jpg,1 - 0,15 - 0,First Player,Retired,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776538,2022-02-21,21:05,N. Parrizas-Diaz,513,https://api.api-tennis.com/logo-tennis/513_n-parrizas-diaz.jpg,A. K. Schmiedlova,1145,https://api.api-tennis.com/logo-tennis/1145_a-k-schmiedlova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776539,2022-02-21,21:10,A. Kalinskaya,1820,https://api.api-tennis.com/logo-tennis/1820_a-kalinskaya.jpg,Q. Zheng,1813,,2 - 1,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776540,2022-02-21,22:35,Q. Wang,3323,https://api.api-tennis.com/logo-tennis/3323_q-wang.jpg,L. Davis,2389,https://api.api-tennis.com/logo-tennis/2389_l-davis.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776541,2022-02-21,23:20,B. Fruhvirtova,9532,,S. Stephens,1826,https://api.api-tennis.com/logo-tennis/1826_s-stephens.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776542,2022-02-21,23:50,C. McNally,1127,https://api.api-tennis.com/logo-tennis/1127_c-mcnally.jpg,L. Bronzetti,516,https://api.api-tennis.com/logo-tennis/516_l-bronzetti.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
3460206,2022-02-21,12:10,T. Martincova,1149,https://api.api-tennis.com/logo-tennis/1149_t-martincova.jpg,E. Svitolina,2816,https://api.api-tennis.com/logo-tennis/2816_e-svitolina.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460207,2022-02-21,13:35,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,O. Dodin,523,https://api.api-tennis.com/logo-tennis/523_o-dodin.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460208,2022-02-21,13:40,A. Riske-Amritraj,32555,,M. Linette,1154,https://api.api-tennis.com/logo-tennis/1154_m-linette.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460209,2022-02-21,13:40,V. Golubic,525,https://api.api-tennis.com/logo-tennis/525_v-golubic.jpg,A. Petkovic,2824,https://api.api-tennis.com/logo-tennis/2824_a-petkovic.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460210,2022-02-21,14:25,S. Halep,2395,https://api.api-tennis.com/logo-tennis/2395_s-halep.jpg,C. Garcia,1148,https://api.api-tennis.com/logo-tennis/1148_c-garcia.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460211,2022-02-21,15:15,D. Kasatkina,1990,https://api.api-tennis.com/logo-tennis/1990_d-kasatkina.jpg,A. Tomljanovic,1146,https://api.api-tennis.com/logo-tennis/1146_a-tomljanovic.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460212,2022-02-21,15:20,S. Rogers,2806,https://api.api-tennis.com/logo-tennis/2806_s-rogers.jpg,C. Gauff,2176,https://api.api-tennis.com/logo-tennis/2176_c-gauff.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460213,2022-02-21,16:05,E. Mertens,521,https://api.api-tennis.com/logo-tennis/521_e-mertens.jpg,J. Paolini,2811,https://api.api-tennis.com/logo-tennis/2811_j-paolini.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460214,2022-02-21,16:15,P. Kvitova,2693,https://api.api-tennis.com/logo-tennis/2693_p-kvitova.jpg,I. Begu,2828,https://api.api-tennis.com/logo-tennis/2828_i-begu.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460215,2022-02-21,16:50,J. Teichmann,33667,,A. Kerber,528,https://api.api-tennis.com/logo-tennis/528_a-kerber.jpg,2 - 1,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460216,2022-02-21,17:25,G. Muguruza,511,https://api.api-tennis.com/logo-tennis/511_g-muguruza.jpg,S. Cirstea,1150,https://api.api-tennis.com/logo-tennis/1150_s-cirstea.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/16-finals,2022,0
3460217,2022-02-21,17:55,E. Rybakina,2172,https://api.api-tennis.com/logo-tennis/2172_e-rybakina.jpg,J. Cristian,33659,,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460218,2022-02-21,19:10,A. Rus,508,https://api.api-tennis.com/logo-tennis/508_a-rus.jpg,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Doha,1853,Doha - 1/32-finals,2022,0
3460219,2022-02-21,19:10,A. Konjuh,1824,https://api.api-tennis.com/logo-tennis/1824_a-konjuh.jpg,A. Kontaveit,2388,https://api.api-tennis.com/logo-tennis/2388_a-kontaveit.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Doha,1853,Doha - 1/16-finals,2022,0
5644337,2022-02-21,01:05,P. Gojowczyk,1964,https://api.api-tennis.com/logo-tennis/1964_p-gojowczyk.jpg,Y. Nishioka,1972,https://api.api-tennis.com/logo-tennis/1972_y-nishioka.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Acapulco,2131,Acapulco - Final,2022,0
5644338,2022-02-21,01:10,K. Anderson,2837,https://api.api-tennis.com/logo-tennis/2837_k-anderson.jpg,J.J. Wolf,2853,https://api.api-tennis.com/logo-tennis/2853_j-wolf.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Acapulco,2131,Acapulco - Final,2022,0
5644339,2022-02-21,02:30,D. Altmaier,1099,https://api.api-tennis.com/logo-tennis/1099_d-altmaier.jpg,D. Kudla,2919,https://api.api-tennis.com/logo-tennis/2919_d-kudla.jpg,2 - 1,-,First Player,Finished,Atp Singles,Acapulco,2131,Acapulco - Final,2022,0
5644340,2022-02-21,04:00,O. Otte,1100,https://api.api-tennis.com/logo-tennis/1100_o-otte.jpg,S. Kozlov,1087,https://api.api-tennis.com/logo-tennis/1087_s-kozlov.jpg,2 - 1,-,First Player,Finished,Atp Singles,Acapulco,2131,Acapulco - Final,2022,0
5614712,2022-02-21,11:10,J. Vesely,2673,https://api.api-tennis.com/logo-tennis/2673_j-vesely.jpg,M. Cilic,2167,https://api.api-tennis.com/logo-tennis/2167_m-cilic.jpg,2 - 0,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - 1/16-finals,2022,0
5614713,2022-02-21,13:25,F. Krajinovic,2166,https://api.api-tennis.com/logo-tennis/2166_f-krajinovic.jpg,M. Jaziri,1213,https://api.api-tennis.com/logo-tennis/1213_m-jaziri.jpg,2 - 1,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - 1/16-finals,2022,0
5614714,2022-02-21,14:20,D. Goffin,2385,https://api.api-tennis.com/logo-tennis/2385_d-goffin.jpg,T. Daniel,2406,https://api.api-tennis.com/logo-tennis/2406_t-daniel.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Dubai,1249,Dubai - 1/16-finals,2022,0
5614715,2022-02-21,16:15,A. Murray,2836,https://api.api-tennis.com/logo-tennis/2836_a-murray.jpg,C. O&apos;Connell,421,https://api.api-tennis.com/logo-tennis/421_c-oaposconnell.jpg,2 - 1,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - 1/16-finals,2022,0
5614716,2022-02-21,19:20,N. Djokovic,1905,https://api.api-tennis.com/logo-tennis/1905_n-djokovic.jpg,L. Musetti,2849,https://api.api-tennis.com/logo-tennis/2849_l-musetti.jpg,2 - 0,-,First Player,Finished,Atp Singles,Dubai,1249,Dubai - 1/16-finals,2022,0
5669285,2022-02-21,15:40,T. M. Etcheverry,1777,https://api.api-tennis.com/logo-tennis/1777_t-m-etcheverry.jpg,J. I. Londero,380,https://api.api-tennis.com/logo-tennis/380_j-i-londero.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Santiago,2824,Santiago - 1/16-finals,2022,0
5669286,2022-02-21,18:45,F. Bagnis,1089,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,B. Zapata Miralles,403,https://api.api-tennis.com/logo-tennis/403_b-zapata-miralles.jpg,2 - 0,-,First Player,Finished,Atp Singles,Santiago,2824,Santiago - 1/16-finals,2022,0
5669287,2022-02-21,23:05,N. Kicker,1756,https://api.api-tennis.com/logo-tennis/1756_n-kicker.jpg,T. Seyboth Wild,1086,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Santiago,2824,Santiago - 1/16-finals,2022,0
11776543,2022-02-22,02:05,H. Tan,1156,https://api.api-tennis.com/logo-tennis/1156_h-tan.jpg,M. Keys,2692,https://api.api-tennis.com/logo-tennis/2692_m-keys.jpg,2 - 1,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776544,2022-02-22,04:10,M. Doi,2680,https://api.api-tennis.com/logo-tennis/2680_m-doi.jpg,M. Bouzkova,2820,https://api.api-tennis.com/logo-tennis/2820_m-bouzkova.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776545,2022-02-22,21:05,P. Udvardy,1141,https://api.api-tennis.com/logo-tennis/1141_p-udvardy.jpg,Xin. Wang,1812,https://api.api-tennis.com/logo-tennis/1812_xin-wang.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776546,2022-02-22,21:05,C. Osorio,2390,https://api.api-tennis.com/logo-tennis/2390_m-c-osorio-serrano.jpg,V. Tomova,499,https://api.api-tennis.com/logo-tennis/499_v-tomova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776547,2022-02-22,21:05,H. Baptiste,490,https://api.api-tennis.com/logo-tennis/490_h-baptiste.jpg,V. Kuzmova,445,https://api.api-tennis.com/logo-tennis/445_v-kuzmova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776548,2022-02-22,23:10,K. Volynets,2826,https://api.api-tennis.com/logo-tennis/2826_k-volynets.jpg,S. Sorribes Tormo,2910,https://api.api-tennis.com/logo-tennis/2910_s-sorribes-tormo.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
11776549,2022-02-22,23:25,R. Masarova,1132,https://api.api-tennis.com/logo-tennis/1132_r-masarova.jpg,C. Paquet,1142,https://api.api-tennis.com/logo-tennis/1142_c-paquet.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Guadalajara,3941,Guadalajara - 1/16-finals,2022,0
3460220,2022-02-22,12:05,E. Mertens,521,https://api.api-tennis.com/logo-tennis/521_e-mertens.jpg,P. Kvitova,2693,https://api.api-tennis.com/logo-tennis/2693_p-kvitova.jpg,1 - 0,0 - 0,First Player,Retired,Wta Singles,Doha,1853,Doha - 1/16-finals,2022,0
